form	sentence_1	sentence_2	label
træmand	Den lille træmand må efter fundforholdene at dømme stamme fra anden halvdel af 800-årene	et elskovsvarmt blik fortæller, at han så absolut ikke er træmand	0
trænge	Hans hår trængte til at blive vasket	Måske skulle hun ringe til sin mor, hun trængte til at snakke med hende	0
trænge	Nogle af blyhaglene er trængt helt ind til hjertehinden	Hun trænger sig frem gennem mængden, der omgiver Jesus	1
trænge (sig) 'ind på nogen	Bo prøvede flere gange at trænge ind på mig for at få mig til at fortælle, hvad der var galt	det, der trængte sig hårdest ind på ham, det var en dårlig samvittighed over for Ejner og Thea	0
træsnit	galleriet har lavet en ophængning med malerier, akvareller og træsnit	grafikerens formåen i såvel radering og litografi som linoleumstryk og træsnit er i høj grad værd at mærke sig	0
træspån	Sigurd sad i skyggen under taget og klemte sig op imod undersiden af de træspåner, som det var lavet af	Når snedkeriets mandskab er færdig med arbejdet, kan de skrå lige over gaden og spule sig rene for ovnfedt og træspåner i saunaen	0
træstamme	På de nordfinske elve flådes der stadig en del træstammer fra fældningsområderne ned til kystens store træindustrier	Martin har fået tildelt den gyldne træstamme af den lokale bager for 3 års tro indkøb	0
træthed	Gennem snart fire uger har jeg siddet klinet til tv-skærmen, og nu begynder trætheden at melde sig	Musklerne summede af træthed	0
trævækst	hvis der kan skabes læ, anses mulighederne for trævækst på Færøerne for særdeles ideelle	Det er en udbredt opfattelse, at trævækster skal beskæres	0
trøje	Tag en trøje med! råbte hendes mor. Det er ikke sikkert, det bliver ved med at være varmt!	franskmændene spiller i blå trøjer og hvide bukser	0
trøste	Så snart jeg kunne se mit snit til det, for jeg i køleskabet og kagerne for at trøste mig med lidt søde sager	den nat det var tordenvejr, da måtte du over i fars seng og trøstes	0
tud	han lænede sig frem og skænkede vin og .. tørrede de sidste dråber af karaflens tud med et hvidt klæde	Han befandt sig i legemlig uvirksomhed bortset fra det intense gravearbejde, han med en drejende .. pegefinger udførte i sin store tud	0
tudse	Hun havde været i byen for sig selv mens en gammel tudse passede Alexandra	Frøer, tudser og salamandre er fredet. Men det er deres levesteder ikke	0
tue	Nede på gaden pilede mennesker frem og tilbage, som myrer gør det, når man har rodet op i deres tue med en pind	Bidende Stenurt er en flerårig urt, der vokser i lave, pudeformede tuer	0
tumle	Jeg er ved at være træt, så jeg tumler snart i seng. Gonat!	Skibet var umuligt at kontrollere, det tumlede rundt i bølgerne på må og få, uden at komme nogen vegne	1
tumle	Tankerne tumlede rundt i hovedet på mig	Også børnene vil synes om at holde ferie på en bondegård for der er dyr på de fleste gårde og masser af plads til at tumle sig på	0
tung	onkel Jakobs tale var mørk og tung, handlede om synden og den vanskeligt opnåelige nåde	Til dessert fik vi den tunge kage bestående af æggeblommer, mel, smør, karamel, knasende sukker og chokoladeovertræk	0
tunge	Hovedretten .. var kogt tunge og som tilbehør kogte rodselleristave i en flødesauce	Der er usædvanlig mange tunger i de indre danske farvande i øjeblikket	0
tunge	Asger havde let ved at lære sprog og kunne tale den danske tunge med en svenskers syngende tone	øllet skal ned at runde den bageste del af tungen, hvor bitterheden smages	0
tunika	Det flotte striksæt i uld fra Petroleum består af tunika med v-hals til 499 kr. og kort plisseret nederdel til 269 kr.	Hun så kun, at manden var høj og mørk, og at hans gråhvide tunika stumpede over knæene	0
tur	Natalie vil være journalist. Men først skal hun nok en tur til Australien	Gå I nu bare en tur, siger Zaza og rejser sig, så er maden færdig, når I kommer tilbage.	1
tur	Vi har da talt om, at det kunne blive vores tur, sådan som indbruddene florerer i Odense	Vi .. gennemgår alle turene, så alle de, som ønsker at deltage, kan nå at lære de ikke så svære trin : i lancier	0
tur	Tænk .. på de kilometer af hække vi klipper, for ikke at glemme de kæmpearealer af græsplæner, der hver uge får en tur med slåmaskinen	Vi regnede med, at turen til Pakistan ville tage en uges tid, da vi ikke kunne køre om natten	0
tur	Så gik han hen og trak et nummer. Da det blev hans tur, købte han fem frimærker	Det første de gjorde, var at vise en videofilm om en patient, der havde været hele turen igennem og som fejlede det samme som mig	0
tur	Yasmin drager på tur i næste uge med en besætning på otte musikere og fem dansere	holdet kom ikke i nærheden af sejren og må nok indstille sig på, at det skal en tur i 2. division	0
tur	Selv om det er topholdet, vi skal møde, satser vi på point. Vi har tur i den. Det har Rødby også, så vi ved, det bliver svært	Jeg har taget nogle gevaldige ture, hvor jeg har siddet og tudbrølet på hans gravsted	0
turbo	Den 1809 ccm store motor har såvel turbo som elektronisk benzinindsprøjtning	Der skal sættes turbo på EU via flertalsbeslutninger både i Råd og Parlament	0
turbulens	Når væske og luft strømmer hurtigt, kan der opstå turbulens, som fx i Golfstrømmen	Lavtryk de har det med at suge luft ind i sig og betyde noget uro, uroligt vejr, turbulens	0
turistmål	Thailand hører stadig til de billigste turistmål	Bunkers er et godt turistmål, og i Hanstholm, hvor en kanonstilling er åbnet, kommer 40.000-50.000 gæster hvert år	0
turkis	Tilbehøret er tunge smykker i mønstret sølv med koraller og turkiser	Himlen er lys endnu. Farven løber gennem en serie af blå nuancer over i skarp turkis	0
turné	Den Jyske Opera er i øjeblikket på turné med operaen Faust, som de skal opføre 20 steder i landet	danske piger .. går på turné i butikkerne	0
tusch	Per trækker konstant sin tusch frem for at skrive på bordene	Lav en tegning med farver på (farvelade, tusch e.l.	0
tuskhandel	Udnyttelsen af landets naturrigdomme .. skete i begyndelsen ved plyndring af og tuskhandel med indianerne	Vi burde i et oplyst samfund for længst være kommet ud over tuskhandel og sort arbejde	0
tv-skærm	Fremtidens tv-skærme giver mulighed for at vise alle bredfilmformater helt uden beskæringer	I ekko-scanningen kan jeg se mit eget hjerte arbejde på en lille tv-skærm	0
tv-tid	Klokken nærmer sig 19.30. Det er tv-tid for familien Danmark	I den medieorienterede tv-tid må politikere gå forrest i idé-debatten om, hvad vi vil med Danmark	0
tvekamp	Gunløg Ormstunge dør af sit banesår efter en tvekamp om Islands smukkeste kvinde Helga den Fagre	Skolegang følte jeg som en tvekamp mellem lærer og elev	0
tvetydighed	regeringens reaktioner i denne sag været et sandt studie i tvetydighed	De nynazistiske grupper er befriende infantile, når de åbent og uden mange tvetydigheder manifesterer deres hensigter	0
tvilling	En tvilling lever efter sine impulser og er dårlig til at indordne sig i et trivielt job	jo ældre moderen er, desto større er chancen for, at der udvikles tvillinger	0
tvinge	Hverken krampe eller stjerthage yder særlig stor modstand hvis vinduet tvinges op	Manden hev hende af cyklen og tvang hende med ind i et krat	0
tvivle	Man kan tvivle på om Anitas begejstring for skolen skyldes de indholdsrige timer eller .. frikvarterernes udbud på løsgående hanhunde	Vi kan tro eller tvivle på Gud	0
tvivlrådig	Han mødte hendes afventende, tvivlrådige blik og forstod, at her var det ham, der havde den udfarende kraft	indendørsarkitekter .. hjælper tvivlrådige kunder med indretning af et rum eller måske en hel bolig	0
tvære	Erik Aalbæk Jensen er slet og ret ubetalelig morsom, især fordi han kræsent undlader at tvære rundt i sine pointer	Man kan lægge en lap papir under sin tegnehånd for at undgå at tvære stregerne ud	0
tværsnit	forskere .. skønner, at meteoritten har haft et tværsnit på 25 centimeter	Skærer man diget igennem og betragter det i tværsnit, ser man, at der med mellemrum er påført vandrette lag af tang	0
tydelig	Opgaven skrives ind på maskine eller med tydelig håndskrift, så opgaven er letlæselig og kan fotokopieres	Ilten er i sig selv et tydeligt tegn på liv, da ilt produceres af planter	0
tyk	Hvis saucen er blevet for tyk, så fortynd med bouillon	Skær en tyk skive ost i strimler og læg halvdelen på den ene brødskive	0
tykkelse	jeg bildte min søster ind, at hendes umulige afkom ikke var gammel nok til en bog af den tykkelse	Brættet i ahorn måler 41 x 28 cm og har en tykkelse på 2 cm	0
tynd	Stemmerne .. er inde ved siden af. Væggene er tynde, man kan tydeligt høre dem	Et par sortklædte, gamle damer med tynde, hvide stokke rokkede om hjørnet og ind ad kirkedøren	0
tynde ud	Nu tyndede lyset ud, og mørket steg op omkring dem	Min berømmelse har det med at tynde ud, når vi kommer syd for Horsens	0
tyngde	Trods hans tyngde og fedme kunne der over hans bevægelser være noget ballon- eller balletagtigt	Zeffirelli giver alle scener den samme vægt, den samme tyngde, og resultatet bliver en påfaldende ensformig film	0
type	Passagererne i et parisisk nattog terroriseres af tre psykopatiske typer, der til sidst myrder en ung pige, før de springer af toget	Eventyret slut, stod der med store typer i den første artikel, han fik fat i	0
tyran	de mangler ethvert princip i opdragelsen af deres børn, som derfor bliver små, forkælede tyranner, der udmarver deres mødre	Iraks diktator er en tyran, der torterer og dræber sine undersåtter	0
tyranni	frihedskæmperne kæmpede mod tyranni og undertrykkelse, for retten til at leve i et frit land	Han flygtede fra gården, fra den gamles rasende tyranni	0
tyver	Bilen er fra de brølende tyvere, men pigen selvfølgelig en nyere model	Han var i midten af tyverne, havde et udmagret ansigt og skulderlangt, fedtet hår	1
tyveri	Lars gik mere og mere over til at leve af tyveri og andre nattens gerninger	Dave Stewart er tøjlesløs med hensyn til tyveri fra David Bowie, Lou Reed, Rolling Stones og John Lennon	0
tå	Hun sad og stoppede et hul i tåen på en af sine mørkebrune, merceriserede støttestrømper	Hun smilede og kildede Mathias under tæerne. Mathias klukkede lidt	0
tåbelighed	Det er fantastisk, at kommunens tåbeligheder fortsat accepteres – enhver parcelhusejer betaler over 1.000 kr. til renovation om året	Pastor Kierkegaard var et enestående fæhoved, i tåbelighed kun overgået af alle de andre fæhoveder i Rotary	0
tåge	En klam tåge indhyllede byens krogede gyder og slørede de spredte gadelygter	De blå tåger af cigaretrøg er som altid på dette tidspunkt meget tætte	0
tåle	Publikum tålte ingen forandringer. Alt skulle blive ved det gamle	Kun når Vivian efterligner den første fru Björk, tåles hun i familien	1
tåle	Det er nemlig således, at den smukke mand ikke tåler andre smukke mennesker i sin nærhed ret længe ad gangen	han har dårligt hjerte og tåler ingen anstrengelser	0
tår	Hvad skriver du så om, sagde hun og tog en ordentlig tår af flasken	middagsmaden .. bliver formentlig smørrebrød og en tår øl mener Jens Peter	0
tårn	hvad skal jeg nu gøre? Skal jeg flytte mit tårn? .. nej, ikke tårnet. Så springeren da? Ja, flyt springeren	I 1300-tallets Europa ringede store klokker i kirkernes og rådhusenes tårne for hver eneste time	0
tælle	Hui forsøgte at tælle, hvor mange soldater der var, men da han nåede til 100 opgav han	Da min datter var tre år, kendte hun alle tal og kunne tælle til 100	0
tænde	danskeren er tændt. Han har appetit på sejre og flere point med sin Mercedes-Benz	hun vil høre musik og tænder for bilradioen	0
tænde	Så nød jeg at lave mad, dække bord og tænde levende lys	han tændte for den varme brusehane	0
tænke	kristendommen har systematisk forfulgt alle anderledes tænkende	Jeg havde ikke lyst til at tænke på tandlægeaftalen i morgen	1
tænke	uden at tænke over det, havde han tømt sit glas	Lad være med at tænke på, hvad klokken er, bare ring!	1
tæppe	klapsalverne ville ingen ende tage, da tæppet gled ned efter forestillingen	Selv er jeg en flittig teatergænger, og jeg glæder mig hver eneste gang tæppet går for en ny oplevelse	1
tæppefald	Komedien måtte ganske enkelt uropføres under politikontrol, og efter tæppefald aflagde politiassistenten straks rapport til politidirektøren om stykket : Genboerne	Stillingen er uafklaret 25-25 blot to minutter før tæppefald	0
tære	god saltvandsluft fra havet kan hurtigt tære beslagene, så antennen skvatter ned i næste storm	du bør sørge for at holde radiatorer i orden så de ikke tærer og begynder at dryppe på vægge og gulve	0
tæske	Sådan, sagde danskerne til sig selv .. Vi er de bææste – os kan ingen tæske	Ingen kvinde med bare en smule selvrespekt finder sig i at blive tæsket af en mand	0
tæt	Far og datter har stadigvæk et meget tæt forhold til hinanden	Smitteoverførsel sker ved tæt kropskontakt	0
tæthed	tætheden er mindre end en tredjedel af Jordens	planerne : flyets vinger skal have luft at skære i for at kunne løfte, luft af en vis tæthed	0
tætne	I kældre og krybekældre kan man tætne revner og sprækker med f.eks. koldtflydende asfalt eller fugemasse	Han så ud i haven under vindækket, som nu her i midten af maj var ved at tætne til et sammenhængende tag	0
tæve	højdrægtige tæver og tæver med diende hvalpe skal have et eller to ekstra hovedmåltider	Herefter gik de to maskerede mænd i gang med .. at tæve og sparke ham, indtil han mistede bevidstheden	0
